X,Comment,label
1727,ژل ماشبن ظرفشویی نبود چرا الکی مینویسید,1
1728,"بسته بندی رو تغییر بدین

کمی شکیل تر و قوی تر ??
کیسه پارچه ای با لیبل مربوط ب فروشگاه",2
1729,خیلی چربی داره،اصلا گوشت نداره,1
1730,از افراد غیر حرفه ای و غیر موجه استفاده نکنید,1
1731,ما با اعتماد به شما آنلاین خرید می کنیم انصاف نیست سیبی که مشتری حصوری هرکز برنمیداره برای ما ارسال کنید سیب ها انقدر درشت هستن که پوک شده و همشون زخمی هستند واقعا ممنون,1
1732,متاسقانه فایر پاور هدیه درون بسته ام نبود,1
1733,کشک ارسال نشد,1
1734,پنیر پیتزا گوشه بسته بندی باز بود,2
1735,"با سلام
۱. مغایرت قیمت اعلام شده اسنپ با قیمت درج شده روی محصول
۲.عدم موجودی یکی از کالای خریداری شده",1
1736,قیمت شیر هراز 23500 تومان بود اما بیشتر محاسبه شده لطفا پیگیری کنید,2
1737,سفارش با دو ساعت تاخیر به دست من رسید، موقع تحویل هم وقتی درب رو باز کردم پیک تمام کالا ها رو جلوی درب روی زمین توی خیابون گذاشته بود.... متاسفم,1
1738,سلام بنده دو عدد پودر و با ۱۳ درصد تخفیف خریداری کردم بعد از واریز پول متوجه شدم که در همان لحظه تخفیف پودر اصلا لحاظ نشده مبلغ ۵۰۰۰ تومان بیشتر از مبلغ از بنده دریافت شده بود و بنده از این موضوع ناراحتم,1
1739,"سلام لطفا رسیدگی کنید 
پوشش ماست هراز سوراخ شده و نشتی دارد",2
1740,یکی از مرغ ها قسمت سینه و رانش کبود بود و بوی بدی میداد,1
1741,میوه ها بسیار بسیار بسیار بی کیفیت بودند طوری بود که دور ریختم کاهو و پرتغال رو.,2
1742,متاسفانه خامه از قسمت آلمینیوم درش پاره شده بود خامه اش ریخته بود,2
1743,هات داگ سولیکو بجای یک کیلوگرم 875 گرم بود. تخفیف گذاشتید ولی از کالا برداشتید. همیشه 8 عدد هات داگ بود و این دفعه 7 تا. از شما توقع نداشتم,1
1744,بسته بندی لوبیا چیتی اصلا خوب بود لوبیا باز شده وهمش ریخته بود فقط اگر بسته بندی چک میکردین خب خیلی خوب بود,2
1745,"سلام وقت بخیر.ممنون از ارسال به موقع اجناس.
برای خرید خامه کاله از کوپن استفاده کردم که با تخفیف ۵۵٪ قیمتش ۶۹۷۵ تومان میشد ولی در فاکتور قیمت کامل محاسبه شده و تخفیف ۰ خورده .لطفا پیگیری بفرمایید",0
1746,ماست سون نیاوردن برام... درصورتی که پولش کم کردن,1
1747,"سلام
کدو تنبل دریافتی خراب بوده 
با توجه به خرید بالای خانواده انتظار داریم که کد تخفیف برایمان در نظر بگیرید.",1
1748,سلام وقت بخیر واقعا از پیک عصبانی هستم این آقا۲ بار تا بحال سفارشم راآورده وهر۲ بار جواب سلام وتشکر بنده را بدون اینکه بدهد میرود مگر چنین رفتاری درست است؟؟؟؟,1
1749,۳ کالا تخم مرغ ۶ عددی تلاونگ، نارنگی ۱ کیلویی و جوجه کباب سینه زعفرانی هایپر استار را برایم ارسال نکرده اید,1
1750,"در زمانی که کالا را انتخاب کردم تخفیف داشت و بعد از پرداخت در یک دقیقه بعد متوجه شدم تخفیف را از کالا برداشتید
کلاهبرداری از با روش جدید",1
1751,مایع نرم کننده و اسپری چند منظوره ریخته بود. خمیردندان کنار مایع بودن و بسته بندی دستمال شده بود,2
1752,با عرض سلام خدمت شما . از کیفیت جوجه کباب ناراضی بودم چون واقعا جوری خورد شده بود که بیشتر پوست واستخوان بود انتظار داشتم لااقل به اندازه پولی که پرداخت میشه کیفیت داشته باشه اما متاسفانه اصلا خوب نبود . در ضمن درب یکی از پنیرها نبود اگر حضوری برمیداشتیم قطعا درب دار بود و اینطوری پنیر پس از باز شدن زودتر خراب خواهد شد لطفا برای خرید غیر حضوری اعتماد ما مد نظر قرار بگیرد .. خیلی متشکرم,1
1753,بجای سایز ۳ سایز۴ فرستادین این وقت شب دستمونو گذاشتین تو پوست گردو!!!!,1
1754,تنوع کم محصولات کیفیت پایین ونداشتن بسته بندی مناسب,2
1760,بستنی زمستانی ها کاملا شل و له شده بودند,2
1761,زمان ارسال کالا ساعت 8 تا 11 شب بود که با صد بار تماس، بلاخره ساعت 12 شب رسید. متاسفانه علاوه بر تاخیر چند قلم کالا ارسال نشده بود.,1
1762,"من طبق سفارش ۶ عدد پودر لاوندر پرسیل سفارش دادم
اما چیزی که فرستادند بسته ۶ عددی پرسیل هست. هیچ کدوم لاوندر نیست. با هم فرق هم دارند. ۲تارنگین شوی ۳۰ تومنی ۳ تا ۱۹ تومنی و یکی ۳۷ تومنی که طبق جلد آخری رایگان هست. یعنی مجموع اون ۱۲۴ تومن که پرداخت کردم نمیشه. تازه زده بود ۱۰درصد تخفیف
اینکه بسته ۶ عددی نیست. ۵تایی با یکی هدیه. قیمت ۶ تا رو نباید زد و گفت تخفیف. تازه لاوندر هم نیست",0
1763,یکی از شیرها کم چرب ارسال شده,1
1764,مرغ ها وزن شون خیلی کم بود وزن مرغ های یک کیلویی ۹۰۰و ۹۴۵ بود مرغ 1۲۰۰ هم ۱۱۰۰تا ۱۱۵۰بود,1
1765,"من توی عمرم که از خدا گرفتم، تاحالا نشده از میوه‌فروشی سیب‌زمینی و امثالهم رو بخرم، بعد حتی مادرم اجازه بده کیسه اون رو که فقط یکبار روی ترازو رفته، بذاریم رو صندلی ماشین، من تعجبم این افراد رو از کجا گیر میارید که سیب‌زمینی توری رو که حتی کیسه محافظ نداره با لوازم بهداشتی با هم توی یک کیسه پک بکنه بفرسته. 

الان توی روستا هم این کار رو نمیکنند که شما انجام دادید.",1
1766,ب سلام ( خیلی دیر به گزارش مشکل ها رسیدگی می کنید ، چند روز ! ) ، ارسال اشتباه زیر گلدانی ، عدم به نمایش گذاشتن ترکیبات کالاها در نتیجه خرید اشتباه .,1
1767,۳ تا از ۶ تا تخم مرغ طوری شکسته بود که غیر قابل استفاده بود.,2
1768,خیلی افتضاح بود با این مشتری ثابت هستم واقعا پشیمونم قیمت ادمس ها ۱۸ تومن تو اپ خورده در صورتی که روی کالا ۱۵ تومنه بسته های بادام زمینی ۴۰ گرمی خورده داخل اپ در صورتی که روی بسته ۳۵ گرم زده شده واقعا جای تاسف داره که اینجوری حقوق مشتری رو ضایع میکنید,1
1769,با سلام لطفاً از جعبه برای بسته بندی وسایل با حجم زیاد استفاده کنید به خصوص مایعات چون موقع جابجایی سر و ته شده و می‌ریزه ممنون,2
1770,اگه تو حمل تخم مرغ دقت بیشتری بشه که نشکنه خیلی خوبه، یا مثلا دوبار خرید کردیم کیک ها که له میشن رو روش وسایل سنگین گذاشته بودن,1
1771,سلام. چند تا از گوجه ها براثر فشار ،له شده بودن,2
1772,سلام من چهار مورد سفارش دادم هزینش هم مبلغ ۱۷۲ تومن پرداخت کردم دو قلم فرستاده شده و فاکتور روی جنس هم همین دوقلم هست و زده ۱۳۲ تومان۔ زنگ زدم پشتیبانی گفتن بررسی میکنیم خودمون باهاتون تماس میگیریم هنوز که تماس بگیرن,1
1773,با سلام... پرتقال ها یه اندازه نبودند. و یکی دوتا خراب داشت,1
1774,"مزه ی پفک های چاکلز و لینا زمین تا آسمان فرق دارد
حتما چون فروش نمیره براتون از قصدی جا ب جا فرستادید
نمیدونم چطوری روتون میش برا دوتا پفک مشتری رو ناراضی کنید",1
1775,لطفا در ارسال دقت بیشتری انجام شود که باعث آسیب کالا نشود سپاس,1
1776,من چندین باره که میوه سفارش میدم،اصلا کیفیت خوبی نداره،الان هم سیبها لک داشت ونرم شده بود.,2
1777,چیپس. قارچ، لینا لوله ای اصلا ارسال نشده است !!!,1
1778,تعداد ۳ عدد تخم مرغ شکسته,2
1779,وقتی محصول بدستم رسید ، در پلاستیکی نداشت ، جلد روی پنیر کامل پاره شده بود و پنیر به بیرون زیخته بود و سایر اقلام رو هم کثیف کرده بود.,2
1780,مایع لباسشویی نصفش ریخته شده داخل کیسه و قابل استفاده نیست، لطفا سریعا پیگیری کنید برای مرجوعی,2
1781,سلام مغایرت تخم مرغ ارسالی نوع زمستانی باتخم مرغ بسته بندی مقوایی لطفارسیدگی نمایید۰متشکرم,1
1782,از سفارش امروز،پرتقالها با پوست لک دار و بافت شل،حدود یک کیلو و نیم پرتقالها خراب هست، از سیبها یک عدد لک زده است، من خرید میوه از هایپر رو بخاطر کیفیتش انجام میدم برای پذیرایی از میهمان، والا با این قیمت بالا، اگر چنین کیفیتی مدنظرم بود از میوه فروشی محله خریدمو انجام میدادم با قیمت مقرون به صرفه تر. از سفارش پرتقالها کاملا ناراضی ام.,1
1783,بیش از دو ساعت تاخیر ،مااشعیر کلاسیک شمس به جای شش تا پنج تا بود ،یکی هم دلستر بهنوش مالت بود،آخه چرا باکس رو باز میکنید که اشتباه بشه.,1
1784,کرفس ها تلخ بودند و کیفیت پایینی داشت. گردوها هم کیفیت متوسطی داشت,1
1785,بنده تون ماهی ۱۸۰ گرمی پیک سفارش دادم ولی ۱۵۰ گرمی محفل ارسال شده.,2
1786,سلام خسته نباشید.از ۳ تا پرتقال ۲تا خراب بود و نارنگی ها خیلی ریز بود.بازم ممنون که رسیدگی می کنید.,1
1787,اولین بار بود که خریدم با این بسته بندی افتضاح به دستم رسید,1
1788,تخم مرغها شکسته بودند ☹️,2
1789,قرار بود بین سه تا شش بعد از ظهر تحویل بدن اما حدود ده دقیقه به هشت شب تحویل دادند و با آسیب دیدگی. چون پیک سر موقع نیومد نتونستیم بریم بیرون. واقعا کی قرار است به این بی نظمی درروزهای پنجشنبه خاتمه داده بشه؟؟؟,1
1790,"برای چی باید تو کیسه سیب زمینی و پیاز آب باشه؟؟؟
عصاره گوشت کاملا خیس شده بود انداختم دور???",1
1791,با سلام من مشتری همیشگی اسنپ مارکت هستم و بیشتر خریدهای سوپر مارکت را از اسنپ مارکت سفارش میدم امروز شیر کم چرب صبا برا تغذیه مدرسه پسرم سفارش دادم دوتاش رو تست کردیم تلخ بود.وتقاضای مرجوعی بقیه شیرها را دارم.,1
1792,"قیمت ماست را با تخفیف ۵۹۰۰۰ تومان اعلام کرده بودید ولی متاسفانه به قیمت پشت جلد یعنی ۸۵۰۰۰ تومان حساب کردید، لطفا تفاوت مبلغ فوق را به حسابم برگردانید.
سپاس",0
1793,"با سلام
حداقل انتظار از مجموعه اسنپ این هست که آداب اولیه صحبت کردن و مشتری‌مداری را به پیک‌ها گوشزد کنند.",1
1794,سلام متاسفانه سفارش با چند ساعت تاخیر رسید و پیک هم تحویل بنده نداد و درلابی انداخته بود رفته بود و نارضایتی کامل دارم.,2
1795,"خرید بنده زنجبیل 80 گرمی بهرامن بود
ولی برای من زنجبیل 50 گرمی آورده شد",1
1796,نرم کننده سافتلن هر سه عدد مواد داخل کیسه پس داده بود اینکه مواد حروم میشه به کنار، تمیز کردن این داستان که همراه میشه با کندن چسب پهن واقعا نور علی نور میشه...,1
1797,سلام سیرابی گوسفندی سفارش دادم ولی سیرابی گوساله آوردن,1
1798,پیک بدون تماس با من سفارشات رو رفته تو لابی ساختمان کنار بخاری گزاشته،یخ کنار گوشت و سوسیس همه اب شده،یکم دیر تر اتفاقی فهمیده بودم گوشت خراب شده بود,1
1799,در هر بسته بندی یک عدد تخم مرغ شکسته وجود داشت این تخم مرغ ها بسته بندی مناسبی ندارن یک مورد هم قبلاً اتفاق افتاده بود این سری هم ۲مورد,2
1800,"با درود و روز خوش خسته نباشید . کالاهای له شدنی مشیه کیک ، اسنک و .. یا کالاهایی که درب بسته بندی کاغذ آلومینیونی نازک مثل پنیر یا خامه و …با نوشابه ، دوغ، کنسرو و …. ، نبایستی در یک‌کیسه بسته بندی شوند .
با سپاس",1
1801,با سلام. بعضی کالاهای سفارشی موجودی نداشته و مرجوع شده در صورتی که زمان سفارش موجود بوده.بجای شرکت در قرعه کشی مسخره و بیخود مهمون باش کد تخفیف بیشتر برای همان سفارش یا سفارشات بعدی اعمال شود.,1
1802,نصف پرتقال فوجی درحال خراب شدن بود.متٱسفم,1
1803,سلام.در سفارشم 8عدد نان ساندویچی ثبت کردم و در تماس اعلام شد به دلیل عدم موجودی حذف شده است و نان لقمه ای برونسی جایگزین شده است،اما 8بسته نان برونسی گذاشته شده و فاکتور319146تومان شده در حالی که پرداختی من248766تومان بوده است,1
1804,متاسفانه پیک، کالاها را در آسانسور گذاشته بود و بالا نیامده بود و بعد از آن یک بار از پایین زنگ واحد را زده بود و پشت آیفون، به ما گفت سه بار زنگ واحد را زده ولی ما پاسخ ندادیم و مجبور شده با یکی از ساکنین ساختمان وارد شود و کالا را در آسانسور قرار دهد ولی اینطور نیست چون ما در منزل بودیم، از اسنپ مارکت تقاضا دارم که پیکهایش کالاها را دمه در واحد تحویل بدن چون اگر میخواستیم با آسانسور تحویل بگیرم، از فروشگاه دیجی کالا و دیجی جت، کالا سفارش میدادیم چون پیکهایشان همین کار را انجام می دهن و کالا را در آسانسور قرار میدهند، چون یکی از امتیازهای استپ مارکت اینست که پیک کالا را دمه در واحد تحویل میدهند، ما سفارش میدهیم، باتشکر,1
1805,نرم شدن نان تست سالم تحویل نشده,1
1806,"سلام وقت بخیر.
یکی از شیر های سفارش داده شده به علت بسته بندی بد و مجاورت با کالای نوک تیز( پنیر) سوراخ شده است.
باتشکر",2
1807,ران مرغ بوی بسیار بد و متعطفنی میداد که سطل اشغال انداختم کل بسته رو.من همیشه خرید میکنم و این اتفاق نادر بود از هایپر شما,1
1808,۲ساعت و ۵۰ دقیقه تاخیر بدون هیچ توضیح قانع کننده!,1
1809,تحویل و بسته بندی بسیار بی کیفیت هست اگر با مراجعه شخص در محل نبود بهتر است از اول دو شماره تماس برای تحویل گرفته شود یا یک آدرس درصورت نبود,1
1810,یخ های همراه اجناس آب شده بود (احتمالا بخاطر دیرتر رسیدن پیک) و کمی داخل بسته های هات داگ و بقیه اجناس رفته بود که تجربه دلچسبی نبود. لطفا بسته بندی بهتر شود.,2
1811,سلام شیر کاملا پاره شده بود داخلش هیچی نمانده بود,2
1812,محصولات انتخابی برای اولین بار ترکیده بودند و داخل بسته بندی کاملا کثیف شده بود. احتمالا بسته بندی ها در شرایط نامناسب حمل شده بود و کاملا محصولات غیرقابل استفاده بودن. این اتفاق در سفارشات قبلی نیفتاده بود و این بار بسیار ناراضی هستم.,2
1813,"در زمان پرداخت به مبلغ نهایی توجه نکردم. بعد از پرداخت و جمع زدن تمامی اقلام سفارش متوجه شدم تمامی تخفیف ها در فاکتور اصلی حذف شده بود و تمامی کالاهای فروش عمده و تخفیف دار با قیمت بدون تخفیف لحاظ شده بود.
این رویه عملا کلاهبرداری است.",1
1814,موز باکیفیت نیست,1
1815,من مایع ظرفشویی هوم پلاس یک لیتری بلوبری با قیمت پایین تر انتخاب کرده بودم،ولی ۷۵۰ گرمی ارسال شده با یه قیمت بالاتر,1
1816,جسارتا تا ساعت ۱۱ باید تحویل میدادن الان ۱۱:۵۰ دقیقه ست تازه تحویل دادن والا ما میخواستیم بخوابیم دیگه بعدم این آقای پیک نمیدونم چطوری سفارشو آورده تخم مرغا یکیش شکسته بود با اینکه توی تلق پلاستیکی بوده و تو کل مشما و ظرف پخش شده بود و وضع ناجوری درست شده بود اولین بار همچین چیزی میبینم و انتظار این شرایطو نداشتم,1
1817,باسلام کالاها حدود ساعت۱۲ شب موقع استراحت به دستم رسیدوبسته دستمال کاغذی ازپایین کاملا باز شده بود دستمال ها بیرون آمده بود ودرباران همگی خیس واززیر کثیف شده بود.ممنون ازرسیدگی اتون.,1
1818,باسلام و خسته نباشید کالاها نسبتا خوب بود فقط کیک نادری تاریخ مصرف رو به اتمام بود و همینطور پشتیبانی تیم اسنپ یکم اذیت شدم چون مامور ارسال اومده دم در و میگفت آدرس با لوکیشن یکی نیست و و میگفت باید پشتیبانی تایید کنه و من چندبار تماس گرفتم‌.,1
1819,باسلام.ضمن تشکرازشما عزیزان جهت رفاه حال مشتریان واقعیتش تمیزکننده من درب ش کیپ نبوده ومقداری ریخته بود وهمینطور مایع ظرفشوی هم درش باز بوده ومقداری ریخته بود.لطفا پیگیری کنید.اما اگر بخام به شما عزیزان اسنب مارکت امتیاز بدهم از ۱۰۰ ۲۰۰امتیاز بهتون میدم,2
1820,"ناقص بودن سفارشها
عصاره گوشت در کالاها نبود.",1
1821,تقریبا نصف بیشتر تخم مرغ ها شکسته بود,2
1822,اصلا اون نارنگی که فرستادن با این که تو عکسه هم از لحاظ نوع و هم از لحاظ کیفیت خیلی فرق داره... چندتا از نارنگی ها کاملا خراب بود.,1
1823,اصلا خوب نبود . شما هزینه بسته بندی گرفتید ولی اصلا بسته بندی نداشت مثل عهد کیسه میرزا همه رو توی کیسه انداخته بودید و انگاری آویزون موتور بوده و همش روی زمین کشیده شده بود . خیی داغون بود . ایکاش لا اقل توی یه کارتن میزاشتید,2
1824,شیشه ترک خورده بود و خالی شده.. لطفا پیگیری کنید.. مرسی,1
1825,متاسفانه این نوبت دوم هست که پیک وسایل رو درب منزل نمیاره، سری اول بهانه‌ی این رو داشتن که نگهبانی اجازه نمیده با وانت بیان داخل ساختمون، این سری هم بدون اینکه به خودشون زحمت بدن میخواستن وسایل رو بذارن نگهبانی و برن که با نگهبانی تماس گرفتم گفتن هیچکسی نیومده اذعان کنه میخوام وسایل تحویل بدم. اگر قرار هست نحوه‌ی تحویل به این صورت باشه ممنون میشم اطلاع رسانی بشه تا مجدد از این فروشگاه خریدی انجام ندم و فروشگاهی واسم باز بشه که پیک وسایل رو درب منزل تحویل بده.,1
1826,متاسفانه 4 تا از تخم مرغ ها شکسته بود و کل بسته بندی رو کثیف و آلوده کرده بود,2
1827,با سلام این یکی از بدترین سفارش های من از اسنپ بود من این سفارش رو بیشتر برای سوسیس ها(هات داگ) سفارش دادم و وقتی به دستم رسید جا خوردم تاریخ تولید برج ۹ بود و کلا حدود یک هفته ی دیگه تاریخ انقضاشه و کیک هم همینطور تاریخ تولیدش برای برج ۸ هشت هست و چندروز دیگه هم انقضاشه.,1
1828,برگ زردآلو خیلی بد بود بهش کنجد چسبیده بود تخمه ژاپنی چسبیده بود مو بینشون بود نخودچی توش بود واقعا بعید بود از تو آجیل جمع کنید بفرستید انقدر غیر بهداشتی,1
1829,"سلام اطلاعات محصول تو سایت اشتباهه
۸۰ درصد به جای ۷۰ درصد",1
1830,تقریبا همه نارنگی ها خر اب و غیر قابل استفاده است و خیارها هم پیر و کهنه است,1
1839,"ولی زود تر از زمانی که گفتن آوردن 
۹:۳۰دقیفه آوردن 
یک دانه از تخم مرغ ها ترک داشت",1
1840,"تحویل با تاخیر زیاد ?
پاسخگویی و پیگیری ضعیف
اطلاعات نادرست و دروغگویی ?",1
1841,نمیخواست تحویل دم در بدهد بزور بالا آورد,1
1842,باسلام بعدازیکساعت ونیم تاخیربابسته بندی افتضاح وپاره شده ویکعددازنوشابه هاهم ازبغل سوراخ شده واقعاچرایک باکس6تایی رونبایدباواکیوم خودش ارسال بشه که من مشتری ضررنبینم تاوان این ضررباکیه وجمعا افتضاحه هایپراکومال,1
1843,۴ عدد تخم مرغ شکسته بود,2
1844,"درود برشما 
رضایت حاصل نبود 
همه چیز خوب بود 
به غیر از طعم تلخ و زهر گونه پرتقال های خونی که خاطره یک خرید
موفق از اسنپ را مارکت منقص نمود",1
1845,گوشت بیشترپوست بود وچربی,1
1846,"سالاد هاپیراستارتون یک روز مهلت انقضا داره، پس انتظار اینه که سالاد تهیه شده روز را بفرستید نه سالد روز قبل رو. که این مورد اتفاق نیفتاد و به همین دلیل نصف کاهوهای سالادتون زرد بود و فقط دور ریختم. 
جوانه میکس توتیا هم توش یه موی بزرگ بود. اونم انداختم سطل آشغال.",1
1847,"سلام وقت بخیر
بسته بندی شکر سوراخ بوده و مقداری از آن به بیرون ریخته شده.
در رابطه با روغن زیتون هم ، روغن درون آن به صورت کریستال کریستال در اومده و ظاهر بسیار عجیبی پیدا کرده ، بنظر اصلا قابل مصرف نباشد! 
دفعه گذشته هم ماستی که خریداری شده بود از طرف درب آسیب دیده بود که دیگر آن را گزارش نکردم. 
لطفاً رسیدگی بفرمایید :(",2
1848,چرا دمنوشی که در رویش قیمت ۳۱۵۰۰ تومان خورده است را با این قیمت می فروشید؟,1
1849,همیشه وزن خرماها کمه این سری ۵۰۰ گرم بود,1
1850,تخفیف روی ۱۶ قلم کالای سفارش داده شده اعمال نشده است,1
1851,متأسفانه کالای خامه‌ هراز آسیب دیده بود و قسمتی از اون دچار سوختگی شده و پاره بود و مقداری از خامه به بیرون ریخته و بقیه کالاهای داخل بسته بندی رو کثیف کرده بود.,2
1852,پرتقال تو سرخ ها تلخ بود و حالت سرمازدگی داشت .,1
1853,اینکه سفارش میدیم بعدش میگن تموم شده جالب نیست. کاش موجودی همون موقع صفر بشه ولی درکل خوب بود.,1
1854,سایز ۶۰*۸۰ خریداری شده ولی سایز ۵۵*۷۰ ارسال شده است,1
1855,"اپلیکیشن بسیار سرعت کندی داره لطفاً پیگیری کنید 
پیک درخواست کرایه اضافه کرد که پرداخت نکردم اما بسیار بی ادب و پررو بود",1
1856,به جای ۲۰ تایید ۱۰ تایید ارسال کردند,1
1857,ژل شستشو تحویل داده نشد,1
1858,قیمت روی جلد پاپ کرن ۶۹۸۰۰ بود ولی قیمت اصلی ۹۳هزار حساب شده,0
1859,تاریخ انقضا سوسیس گذشته بود,1
1860,موز سفارش داده به هیچ عنوان به عنوان میوه نمی‌توان استفاده کرد چون خیلی سیاه شده,1
1861,سلام بادمجون کیلویی ۲۸هزار تومن و چرا اخه بی کیفیت دست مشتری میفرستین همشو انداختم سطل آشغال مامور جمع اوری خیلی بی تجربه و ضعیفه عکس فرستادم پشتیبانی,1
1862,پرتقال خونی ها بسیار کوچک هستند.,1
1863,سلام. تخم مرغ تاریخ انقضای بسیار کمی داشت و تاریخ روز نبود.,1
1864,"صابون های دورو فیک بودند و اصلی ترکیه ای مطابق توضیحات نبودند

تخم مرغ هم تولید ۲ هفته پیش بود و تازه نبود",1
1865,"تاریخ محصولات نزدیک انقضا است
اگر میشد مرجوع میکردم
و مسلما در خرید های بعدی تجدید نظر خواهم کرد",1
1866,برادر/خواهر ،دوست عزیز روی بسته تخم مرغ نوشته شده تخم مرغ قهوه ای ،بعد شما به عنوان تخم مرغ محلی به من فروختید،من متوجه نمی شم چه کسی برای رنگ پوست تخم مرغ، تخم مرغ رو می خره که رنگش می کنن غیر از کلاه برداری؟حالا رنگش کردن حداقل بگید که نره تو پاچمون ...تخم مرغ قهوه ای عنوان محصول هست لطفا تو سایت اصلاح بفرمایید ننویسید محلی ،این تخم مرغ محلی نیست،همون ماشینی هست که پوستش رنگ شده. /بسته بندی کالاها با دقت انجام شده بود ممنون از مسئولیت پذیری بخش بسته بندی .,1
1867,"مقابل پلاک اشتباه ایستاده اند و طلبکار هستند
دیرتر از موعد هم تحویل دادند در حالی مواد فاسد شدنی جز سفارش بوده است",1
1868,اسپری شکسته و غیرقابل استفاده تحویل داده شد,2
1869,"سلام 
روغن زیتون کهنه بود و بوی نا (کهنگی ) میداد بقیه اجناس خوب متل همیشه ممنونم",1
1870,"پیک تحویل نداده و گذاشته جلو در و گربه پلاستیک را پاره کرده 
از حساب من ۱۳۰ کسر شده ولی ۱۲۸ مبلغ اجناس بوده",1
1871,نایلون یکسری از کالاها مخدوش شده بود و شامپو هدیه درون آن نبود. اگر کالایی به عنوان هدیه در لیست کالا قرار میگیرد نهایتا تحویل هم داده شود!,1
1872,همش استخون بود دو تا استخون جدا از ران توی بسته بندی بود,2
1873,لطفا در بسته بندی دقت شود شکر ریخته شده داخل کیسه تمام محصولات شکری شده بودند,2
1874,"من ١٤ بهمن سفارش دادم ولي تاريخ توليد تخم مرغ ٢٤ دي هست و انقضاش ٢٤ بهمن 
و ما اينهمه تخم مرغ رو چه جوري تا ١٠ روز بعد مصرف كنيم!!!!گذاشتن مونده ترين رو دادن",1
1875,سلام تخم مرغ دوتاش شکسته بود,2
1876,علی رغم چسب کاری در بطری مایع لباسشویی، مقداری مایع بیرون ریخته بود,2
1877,سه عدد کره حیوانی در سفارش من ارسال نشده است لطفا پیگیری بفرمایید.,1
1878,دستمال توالت گلدار سفارش داده بودم ولی ساده اومده.☹,1
1879,"با سلام
در سفارش ارسالی، از بسته تخم مرغ ۱۲ عددی تعداد هشت عدد کاملا شکسته و داخل پلاستیک بسته بندی ریخته است و قابل استفاده نمی‌باشد.متاسفانه چندین بار با پیک تماس گرفتم پاسخگو نبودند.لطفا پیگیری بفرمایید. با تشکر",2
1880,ببخشید ما این اقلام رو با تخفیف ثبت کردیم اما تخفیف اعمال نشده و بدون تخفیف برای من اومده اگه میشه یه چک بکنید من حتی سه بار به پشتیانی زنگ زدم و پیگیری نکردن پشتیبانی گفتن اون کالاهایی که مغایرت قیمت داره رو عکس بفرستین گزارش مشکل و من فرستادم گفتن پول اون تخفیف رو برمیگردونه اما تا الان ن زنگ زدن ن پیامی برای من اومده ممنون میشم پیگیری کنید الان همون کالاها با تخفیف توی سایت هایپر هست اما من بدون تخفیف برام اومده,1
1881,"سلام و درود
بامن تماس گرفتند و گفتند که ماست همزده کم چرب طراوت (رنگ درب آن بنفش و دبه آن شفاف است و قیمت آن ۶۸تومن ﴾موجود نیست.من هم گفتم اگر پرچرب مشابه همان (رنگ درب آن قرمز و دبه آن شفاف است و قیمت آن ۶۹ تومن ﴾موجود است بفرستید.

متاسفانه یک ماست که همزده نیست و قیمت آن ۵۴ تومان است فرستادند.و ۱۵ تومن هم هزینه ارسال اضافه کردند!!

خیلی خیلی ناراضی...
لطفاً جبران کنید....
باسپاس بیکران",0
1882,"سلام ،خسته نباشی 
این بار سوم و یا چهارم است که من نرم کننده لباس سفارش میدم و طبق روال قبلی ،توی کیسه پلاستیکی ریخته شده به دستم رسیده ،تو رو خدا شیوه بسته بندیهاتون رو اصلاح کنید،که نه شما متضرضر بشید نه ما
ممنون از پیگیری شما",2
1883,باسلام وقتی از یک مسواک چند عدد سفارش داده می شود یعنی که چهار رنگ مختلف آورده شود برای ما دوسری رنگ آبی و قرمز مثل هم تحویل گردیده,1
1884,"پیک کلا موقع تحویل کالا رو کم داد با کلی پیگیری کالارو تحویل گرفتیم 
مایع ها کلا پس داده بود تو نایلون مخصوصا مایع نرم کننده نصفش تو نایلون پس داده بود و این ضرر مارو نمیدونم کی باید جبران کنه",1
1885,آنقدر بسته بندی بد بود که وایتکس و مایع ظرفشویی ریخته بود و هم باقی خریدهای رو خراب کرد هم لباس بابام..هفتصد تومن خرید کردیم هیچ‌و‌ پوچ,2
1886,پستانک جغجغه دار ارسال نشده و پستانک ساده ارسال شده,1
1887,خسته نباشید پنیر باز هس و ۴ عدد تخم مرغ شکسته پیک بسیار عجله داشت,2
1888,تعداد کرم فندوقی شیرین عسل یکعدد کم بود ولی موارد دیگر خوب بود,1
1889,دیگه الان از تره بارم میوه میخریم دستچینه اونوقت شما از چهارتا پرتقالی که برام فرستادید ۳تاش آسیب دیده وخراب بود,1
1890,"آخر شب ١٤ بهمن سفارش من رسيد.شيركاكائو تا ١٥ بهمن انقضا دارد.
توليد آن ١٠ بهمن بوده.
لطفا مواد غذايي نزديك به انقضاء ارسال نكنيد.",1
1899,تخته برش بارک ارسال شده با آنچه داخل سایت اسنپ قرار داده شده بود مغایرت داشت.اصلا اون کالا ارسال نشده و دارای ترک است,2
1900,یک پنجم محصولاتی که در بطری بسته بندی شده اند خالی است(کم فروشی شده است),2
1901,کاور پنیر سوراخ شده بود,2
1902,"افتضاح و اشغال.نصفه .پلمپ نشده.استفاه شده
کلک دروغ
قیمتا با بقیه جا ها بعد از تخفیفات یکی هست.هیچ فرقی ندارن.گول تخفیف نخورید",1
1903,ماست فرستادی امروز 15 هستش انقضاش 16 ام خجالت نمیکشی !,1
